month,minute,Glob irrad,Def_irrad,Temp,RH,Rain Fall,WD,WS
6,925,703,80,19.1,53.4,0,153.4,3.1
6,930,702,82,19.3,52.4,0,161.6,3.2
6,935,721,84,19.5,51.4,0,164.2,3.2
6,940,715,88,19.6,51.2,0,175.5,3.1
6,945,760,91,19.7,50.4,0,164,3.2
6,950,773,93,19.9,50.3,0,147.5,3.2
6,955,779,93,20,49.4,0,153.5,3.2
6,1000,758,93,20.2,48.9,0,159.5,3.3
6,1005,786,95,20.3,48.4,0,175.2,3.2
6,1010,810,102,20.5,48.1,0,170.8,3.3
6,1015,817,106,20.6,47.5,0,170.7,3.3
6,1020,844,111,20.8,46.7,0,175.2,3.3
6,1025,850,111,20.9,46.1,0,161.9,3.4
6,1030,857,111,21.1,45.5,0,172.6,3.4
6,1035,865,98,21.2,45.1,0,165.5,3.4
6,1040,848,99,21.4,45,0,166.5,3.4
6,1045,848,98,21.5,44.7,0,173.7,3.5
6,1050,882,100,21.6,44.4,0,173.2,3.6
6,1055,879,102,21.7,43.9,0,173.1,3.7
6,1100,872,102,21.8,43.6,0.01,174.6,3.7
6,1105,881,113,21.9,43.1,0,173.8,3.6
6,1110,898,117,22.1,42.8,0,169.4,3.6
6,1115,923,122,22.3,42.3,0,183.2,3.8
6,1120,903,121,22.4,41.7,0,172.2,3.8
6,1125,915,123,22.5,41.3,0,169.7,3.7
6,1130,938,120,22.6,40.7,0,187.2,3.8
6,1135,917,119,22.8,40.4,0,185.8,3.9
6,1140,935,120,22.8,40.3,0,189.6,3.9
6,1145,954,121,23,39.4,0,186,3.8
6,1150,906,128,23.1,38.9,0,184.2,3.8
6,1155,863,133,23.1,38.8,0,178.7,3.8
6,1200,877,147,23.2,38.8,0,187,3.8
6,1205,952,155,23.3,38.3,0,188.4,3.8
6,1210,943,149,23.5,37.2,0,185.3,3.9
6,1215,956,148,23.6,36.4,0,184.5,3.8
6,1220,948,145,23.7,35.9,0,180.1,4
6,1225,972,143,23.9,35.1,0,180.5,3.9
6,1230,957,147,24,34.9,0,184.6,3.9
6,1235,939,152,24.1,34.7,0,188.3,3.9
6,1240,932,147,24.2,34.3,0,195.4,4
6,1245,912,143,24.2,34,0,195.1,3.8
6,1250,912,138,24.3,34.4,0,193.8,3.8
6,1255,893,132,24.4,34.5,0,188.1,3.9
6,1300,901,134,24.4,34,0,186.5,4
6,1305,929,137,24.5,34.1,0,192.6,3.9
6,1310,905,135,24.6,34.4,0,181.5,4
6,1315,886,135,24.6,34.7,0,191.1,3.9
6,1320,903,130,24.5,34.8,0,201.8,3.9
6,1325,885,125,24.6,33.9,0.04,186.2,4.1
6,1330,881,132,24.9,34.2,0.5,185.2,4.1
6,1335,848,121,24.5,34.1,0.19,174.8,4.1
6,1340,844,120,24.6,34.2,0.06,183.4,4
6,1345,828,127,24.8,33.3,0.03,182,3.9
6,1350,826,128,24.7,33.1,0,189.1,3.9
6,1355,812,123,24.7,32.8,0,188.4,3.9
6,1400,820,124,24.8,33.1,0,190.8,3.7
6,1405,798,120,25.2,32.7,0,188.4,3.8
6,1410,791,113,25.4,31.6,0,199.4,4
6,1415,821,116,25.1,31.9,0,201.7,3.9
6,1420,841,122,24.9,32.2,0.01,199.2,3.9
6,1425,819,123,24.9,32.4,0,195.9,3.8
6,1430,787,120,25.2,31.8,0,190.8,3.8
6,1435,766,118,25.2,32.1,0,177.8,3.8
6,1440,762,122,25.3,31.4,0.01,180.6,3.9
6,1445,763,132,25.3,31.5,0,187.6,4
6,1450,765,140,25.4,31.5,0,205.3,3.9
6,1455,730,136,25.4,31.5,0,205.3,4.1
6,1500,715,132,25.5,31.2,0,205.5,4.3
6,1505,716,135,25.5,31.2,0,209.3,4.3
6,1510,729,132,25.6,30.7,0,203.8,4.2
6,1515,720,129,25.6,30.8,0,190.8,4.1
6,1520,667,132,25.6,30.2,0,191.2,4
6,1525,687,126,25.6,30.6,0,193.1,4.1
6,1530,672,116,25.6,30.9,0,187,4
6,1535,650,116,25.6,30.6,0,192.1,4.2
6,1540,653,115,25.6,30.6,0,187.2,4.1
6,1545,661,118,25.6,30.4,0,202.6,4.2
6,1550,628,112,25.7,30.1,0,192.3,4.3
6,1555,606,111,25.7,30.5,0,191.7,4.1
6,1600,596,109,25.7,30,0,195.2,4.2
6,1605,567,105,25.6,30,0,196.5,4.2
6,1610,556,104,25.6,30.1,0,194.5,4.2
6,1615,548,108,25.5,30.5,0,186.6,4
6,1620,532,108,25.5,30.6,0,191.3,4.1
6,1625,509,105,25.5,30.5,0.01,193.5,4.2
6,1630,498,101,25.7,30.8,0,196.4,4.3
6,1635,504,105,25.3,31.8,0,196.9,4.2
6,1640,494,108,25.3,32.2,0,197.9,4.4
6,1645,476,106,25.1,31.9,0,194.9,4.3
6,1650,452,102,25.1,32.5,0.03,195.3,4.4
6,1655,438,98,25,32.9,0.02,193.3,4.1
6,1700,429,95,24.9,33.5,0.01,195.9,4.1
6,1705,420,92,24.9,33.6,0.01,199.1,4.1
6,1710,408,88,24.9,33.7,0.01,196.9,4
6,1715,383,86,24.9,34,0.03,194.6,4
6,1720,378,86,24.8,34.7,0.02,181.5,3.9
6,1725,360,83,24.7,34.8,0.01,193.6,3.9
6,1730,368,82,24.6,34.3,0,192.2,3.9
6,1735,365,81,24.7,34.2,0,190.4,3.8
6,1740,355,78,24.7,34.6,0,186.3,3.7
6,1745,331,74,24.6,34.7,0,185.7,3.8
6,1750,298,73,24.4,35.1,0,197.3,3.8
6,1755,293,72,24.3,35.9,0,194.1,3.8
6,1800,277,71,24.1,36.1,0.01,190.5,3.7
6,1805,253,67,23.9,36.7,0,188.5,3.8
6,1810,249,67,23.9,37.4,0,189.4,3.7
6,1815,241,68,23.8,38.2,0,188,3.6
6,1820,226,66,23.9,38.7,0,188.9,3.7
6,1825,207,63,23.5,39.2,0.01,188.2,3.6
6,1830,189,58,23.3,39.2,0.01,185.9,3.5
6,1835,184,56,23.2,39.7,0,184.8,3.3
6,1840,162,52,23.1,40.2,0,177,3.2
6,1845,154,50,22.8,41.1,0,180.3,3.1
6,1850,148,49,22.7,41.8,0.04,184.7,3
6,1855,141,46,22.5,42.7,0.01,173.7,2.9
6,1900,124,43,22.4,43.4,0.02,173.3,2.8
6,1905,112,41,22.2,44.3,0,182.1,2.8
6,1910,104,39,22,45.3,0,190.9,2.8
6,1915,88,35,21.8,45.2,0,191.1,2.8
6,1920,76,32,21.6,46,0.01,188.6,2.8
6,1925,65,28,21.4,46.5,0,194.6,2.8
6,1930,56,26,21.1,47.6,0.01,207.6,2.8
6,1935,45,23,20.8,47.5,0.02,188.1,2.8
6,1940,38,21,20.8,47.8,0,189.9,2.7
6,1945,30,18,20.3,49.3,0,182.7,2.6
6,1950,22,16,20.2,49.7,0,181.2,2.8
6,1955,16,13,20,49.8,0,181.5,2.8
6,2000,11,10,19.7,50.4,0,201.6,2.7
6,2005,7,7,19.5,50.9,0,200.6,2.7
6,2010,5,5,19.3,51.4,0,196.6,2.5
6,2015,3,3,19,51.3,0,192.4,2.4
6,2020,2,2,18.9,52.7,0,180.8,2.3
6,2025,1,1,18.8,54,0,187.6,2.4
6,2030,0,0,18.4,54.3,0,182.9,2.4
6,2035,0,0,18.2,54.9,0,177.8,2.4
6,2040,0,0,18.1,55.4,0,180.7,2.3
6,2045,0,0,18,55.8,0,171.3,2.3
6,2050,0,0,18,55.5,0,172.2,2.3
6,2055,0,0,17.9,55.7,0,178.9,2.3
6,2100,0,0,17.9,56,0,172.9,2.4
6,2105,0,0,17.8,56.4,0.01,184.2,2.3
6,2110,0,0,17.5,57.7,0.01,209.2,2.4
6,2115,0,0,17.2,58.6,0.04,204.9,2.3
6,2120,0,0,17.2,58.5,0.01,208.9,2.5
6,2125,0,0,17.1,59.2,0,198.3,2.3
6,2130,0,0,16.8,60.8,0,197.2,2.3
6,2135,0,0,16.5,62.2,0.01,200.3,2.2
6,2140,0,0,16.4,62.8,0,210.6,2.2
6,2145,0,0,16.1,63.7,0,195,2.2
6,2150,0,0,16.1,64.6,0.01,198.2,2.1
6,2155,0,0,16,64.8,0,207.6,2.2
6,2200,0,0,15.8,65.8,0,219.7,2.2
6,2205,0,0,15.6,65.3,0,215.6,2.2
6,2210,0,0,15.3,66.8,0,233.3,2.3
6,2215,0,0,15.4,66.4,0,216.2,2.3
6,2220,0,0,15.4,66,0,219.3,2.2
6,2225,0,0,15.3,66.4,0,209.3,2.2
6,2230,0,0,15.1,66.8,0,207.3,2.2
6,2235,0,0,15.2,66.6,0,221.5,2.2
6,2240,0,0,15,67.3,0,220,2.3
6,2245,0,0,14.9,67.4,0,207.8,2.3
6,2250,0,0,14.9,66.9,0,230.5,2.5
6,2255,0,0,14.9,66.9,0.03,216,2.6
6,2300,0,0,14.9,67.3,0.03,231.2,2.4
6,2305,0,0,14.6,68.5,0,206.4,2.3
6,2310,0,0,14.5,68.7,0.01,200,2.2
6,2315,0,0,14.4,68.3,0.01,216.2,2.3
6,2320,0,0,14.3,68.7,0.01,212.8,2.2
6,2325,0,0,14.3,68.4,0.01,231.7,2.2
6,2330,0,0,14.1,68.7,0.02,225.2,2.3
6,2335,0,0,14,69.8,0,231.6,2.2
6,2340,0,0,14,69.8,0,226.6,2.3
6,2345,0,0,13.9,69.5,0,244.8,2.3
6,2350,0,0,13.9,69.7,0,243.6,2.4
6,2355,0,0,13.8,69.5,0,246.6,2.3
6,2400,0,0,13.8,69.8,0,237,2.3
7,5,0,0,17.8,66.6,0,218,1.9
7,10,0,0,17.8,66.3,0,216,1.9
7,15,0,0,17.7,66.4,0,225.2,1.8
7,20,0,0,17.6,67.1,0,226.3,1.8
7,25,0,0,17.5,67.7,0,211.9,1.8
7,30,0,0,17.2,68.7,0,190.1,1.7
7,35,0,0,17.1,69.5,0,187.8,1.8
7,40,0,0,17,69.3,0,177.5,1.7
7,45,0,0,17,69.6,0,194.4,1.6
7,50,0,0,16.7,69.9,0,208.9,1.5
7,55,0,0,16.8,70.5,0,199.9,1.6
7,100,0,0,16.7,70.3,0,234.6,1.5
7,105,0,0,16.6,70.6,0,227.8,1.4
7,110,0,0,16.6,70.8,0,213.5,1.3
7,115,0,0,16.4,71.6,0,219.3,1.4
7,120,0,0,16,72.2,0,206.6,1.5
7,125,0,0,16.1,72.8,0,235.8,1.6
7,130,0,0,16.2,72.7,0,231.6,1.5
7,135,0,0,16.1,72.9,0,222.5,1.4
7,140,0,0,15.9,73.7,0,240.2,1.4
7,145,0,0,15.9,73.9,0,222.3,1.4
7,150,0,0,15.8,74.2,0,215.7,1.3
7,155,0,0,15.8,74.2,0,229,1.4
7,200,0,0,15.8,73.6,0,229.4,1.4
7,205,0,0,15.8,73.5,0,239.6,1.4
7,210,0,0,15.6,75.1,0,225.5,1.4
7,215,0,0,15.5,75.2,0,221.5,1.4
7,220,0,0,15.5,74.8,0,221.6,1.5
7,225,0,0,15.4,74.8,0,204.6,1.5
7,230,0,0,15.3,75.9,0,222.1,1.4
7,235,0,0,15.2,76.3,0,219,1.4
7,240,0,0,14.9,76.7,0,229,1.3
7,245,0,0,14.8,76.7,0,227.9,1.4
7,250,0,0,14.9,76.5,0,238.5,1.4
7,255,0,0,15,75.7,0,248.3,1.5
7,300,0,0,15.1,74.9,0,238.6,1.5
7,305,0,0,15.1,74.6,0,252,1.5
7,310,0,0,15.1,75,0,259.2,1.6
7,315,0,0,14.9,75.4,0,265.3,1.5
7,320,0,0,14.8,75.8,0,279.9,1.5
7,325,0,0,14.7,75.7,0,243.3,1.5
7,330,0,0,14.7,76,0,233.8,1.4
7,335,0,0,14.6,76,0,244.6,1.5
7,340,0,0,14.7,75.1,0,235.5,1.6
7,345,0,0,14.7,74.8,0,253,1.6
7,350,0,0,14.7,75,0,251.9,1.5
7,355,0,0,13.9,76.1,0,261.5,1.4
7,400,0,0,14.2,76.8,0,277.4,1.4
7,405,0,0,14.1,76.8,0,265.3,1.4
7,410,0,0,14.1,76.9,0,246,1.5
7,415,0,0,13.8,77.5,0,278.4,1.5
7,420,0,0,14,77.5,0,262.6,1.5
7,425,0,0,13.9,77.4,0,265.1,1.5
7,430,0,0,13.9,77.3,0,270.1,1.4
7,435,0,0,13.8,77.2,0,251.8,1.4
7,440,0,0,13.8,77.3,0,275.2,1.4
7,445,0,0,13.7,77.6,0,267.4,1.4
7,450,0,0,13.6,77.5,0,267.4,1.4
7,455,1,1,13.1,77.8,0,256.1,1.4
7,500,2,2,13.2,78.8,0,221.5,1.5
7,505,3,3,13,79.5,0,252.9,1.5
7,510,5,4,13.1,79.9,0,221.4,1.5
7,515,7,6,13.2,79.3,0,244.2,1.4
7,520,11,9,13.3,78.9,0,237.7,1.4
7,525,16,12,13.4,78.5,0,259.6,1.4
7,530,22,15,13.4,78.1,0,254,1.4
7,535,29,18,13.5,78.4,0,249.2,1.3
7,540,39,22,13.5,78.5,0,224.7,1.4
7,545,51,25,13.6,78.7,0,255.5,1.3
7,550,65,29,13.7,78.2,0,245.2,1.4
7,555,79,33,13.8,78,0,241.3,1.4
7,600,94,37,14,77.4,0,252.2,1.4
7,605,107,39,14.2,76.6,0,217.8,1.4
7,610,119,42,14.5,76,0,215.3,1.5
7,615,134,46,14.7,75.6,0,240,1.6
7,620,146,48,15,74.9,0,223.3,1.6
7,625,157,49,15.2,74.2,0,191.7,1.6
7,630,166,49,15.6,73.2,0,168.7,1.6
7,635,177,48,15.8,72.8,0,162.5,1.6
7,640,180,49,16,72.2,0,198.6,1.6
7,645,191,52,16.2,71.5,0,168.8,1.6
7,650,207,55,16.4,70.7,0,166,1.7
7,655,225,57,16.7,69.6,0,164.2,1.8
7,700,238,61,16.9,69.2,0,155.9,1.8
7,705,249,65,17.1,68.8,0,168.7,1.9
7,710,265,68,17.3,68.7,0,161.3,1.8
7,715,277,73,17.6,68,0,126.4,1.7
7,720,292,77,17.8,67.5,0,121.1,1.8
7,725,313,80,18,66.7,0,148.7,1.9
7,730,325,82,18.3,66.1,0,134.2,1.9
7,735,343,84,18.5,65.7,0,144.5,1.9
7,740,364,90,18.8,65.1,0,142,2
7,745,377,93,19,64.3,0,131.6,2.1
7,750,388,94,19.3,63.6,0,126.9,2.1
7,755,400,98,19.6,62.7,0,130.3,2
7,800,426,97,19.8,61.7,0,125.5,2.1
7,805,431,100,20,61,0,132.1,2.1
7,810,452,105,20.2,60.3,0,140.1,2.1
7,815,453,108,20.4,59.9,0,148.6,2.1
7,820,469,110,20.6,59.7,0.01,129.6,2.1
7,825,480,112,20.6,59.3,0,118.9,2.1
7,830,497,115,20.9,59,0,140.1,2.1
7,835,515,116,21.1,57.6,0,135.6,2.1
7,840,515,113,21.4,56.3,0,141.3,2
7,845,517,112,21.6,56.2,0,136.5,2.1
7,850,554,119,21.8,55.6,0,165.1,2.1
7,855,536,119,21.9,55,0,140,2.1
7,900,550,118,22.1,54.4,0,138.2,2.2
7,905,581,121,22.2,54.1,0,139.3,2.1
7,910,593,125,22.4,53,0,145.8,2.2
7,915,606,128,22.6,52.5,0,159.6,2.1
7,920,615,125,22.8,51.6,0,140.9,2.2
7,925,609,122,23,51,0,132.9,2.2
7,930,603,124,23.1,51,0.01,143.4,2.2
7,935,626,125,23.3,50.2,0,136.2,2.2
7,940,652,123,23.5,50,0,142.5,2.3
7,945,673,127,23.6,49.5,0,151.2,2.2
7,950,691,129,23.9,48.7,0,159.1,2.3
7,955,695,132,24.1,47.4,0,147.4,2.3
7,1000,717,134,24.3,46.9,0,144.3,2.3
7,1005,713,137,24.4,46.1,0,153.9,2.3
7,1010,727,137,24.6,45.7,0,156.9,2.4
7,1015,721,127,24.8,44.9,0,154.6,2.4
7,1020,733,122,24.9,44.3,0,152.1,2.4
7,1025,758,116,25.1,43.7,0,153.9,2.5
7,1030,778,112,25.2,43.1,0,156.8,2.5
7,1035,777,109,25.4,42.9,0,147.6,2.5
7,1040,750,110,25.5,42.4,0.01,163.4,2.5
7,1045,774,110,25.6,42.1,0,171.4,2.4
7,1050,784,110,25.8,41.3,0,179.9,2.4
7,1055,787,114,26,41.1,0,183,2.4
7,1100,828,117,26.2,40.2,0,154.6,2.3
7,1105,851,119,26.3,39.6,0,154.5,2.4
7,1110,877,121,26.6,38.7,0,156,2.5
7,1115,860,123,26.8,38.3,0,161.5,2.5
7,1120,880,124,26.9,37.3,0,173.1,2.4
7,1125,889,125,27.1,37.4,0,154.3,2.5
7,1130,883,122,27.2,36.5,0,166,2.5
7,1135,900,123,27.4,36.4,0,162.6,2.4
7,1140,887,127,27.5,36.2,0,165.8,2.5
7,1145,887,135,27.6,36.2,0,159.9,2.4
7,1150,883,139,27.7,36.4,0,166.3,2.4
7,1155,889,133,27.9,35.3,0,185.8,2.5
7,1200,917,129,28,35.5,0,192.8,2.5
7,1205,908,130,28.2,35.5,0,194.9,2.4
7,1210,895,135,28.3,35.3,0,207.2,2.7
7,1215,887,141,28.4,35.1,0,186.6,2.6
7,1220,881,150,28.4,35.2,0,212.4,2.6
7,1225,869,154,28.5,34.6,0,206.6,2.5
7,1230,899,149,28.6,34.1,0,199.9,2.6
7,1235,913,141,28.9,33.6,0,193.1,2.6
7,1240,889,134,29,33.2,0,202.6,2.6
7,1245,884,138,29.1,32.7,0,182.2,2.7
7,1250,903,143,29.1,32.9,0,209.8,2.6
7,1255,884,137,29.3,32.1,0,178.4,2.6
7,1300,905,135,29.4,32.1,0,170.8,2.6
7,1305,913,138,29.5,32.1,0,172.5,2.6
7,1310,881,132,29.6,31.9,0,180,2.7
7,1315,889,122,29.7,31.6,0,192.4,2.6
7,1320,896,119,29.7,31.2,0,188,2.7
7,1325,880,119,29.8,30.6,0,176.7,2.7
7,1330,863,116,29.9,30.2,0,215.6,2.6
7,1335,857,113,30,30,0,186.8,2.7
7,1340,861,111,30.1,29.8,0,186.3,2.8
7,1345,857,117,30.2,29.2,0,181.6,2.9
7,1350,849,119,30.3,29.3,0,199,2.8
7,1355,814,125,30.3,29.7,0,202.5,2.9
7,1400,843,127,30.4,29.2,0,200.7,2.9
7,1405,829,124,30.4,29.4,0,211.6,2.9
7,1410,812,126,30.4,29.4,0,195,2.9
7,1415,819,127,30.5,28.6,0,211.2,2.8
7,1420,793,122,30.6,28.1,0,206,2.9
7,1425,787,121,30.8,28.1,0,194.3,3
7,1430,799,123,30.5,28.4,0,201.4,3.1
7,1435,791,125,30.5,28.2,0,191.5,3.1
7,1440,796,122,30.5,27.9,0,192.4,3.1
7,1445,756,115,30.7,28.1,0,184.8,3.2
7,1450,750,112,30.6,27.6,0.04,188.3,3.2
7,1455,745,116,31,27.6,0.08,188.6,3.2
7,1500,730,119,30.6,27.7,0.01,173.9,3.2
7,1505,735,124,30.7,27.8,0.02,183,3
7,1510,698,124,31.1,27.3,0.02,185.6,3.1
7,1515,658,125,30.7,27.1,0.09,186.3,3
7,1520,635,126,31,27.4,0.04,187.7,2.8
7,1525,638,127,30.7,27.8,0.01,177,2.9
7,1530,669,134,30.7,28,0.01,191.9,2.9
7,1535,652,132,30.7,27.6,0,178.6,3
7,1540,645,129,30.7,27.6,0,190.3,3
7,1545,640,130,30.7,27.8,0,187.6,3.1
7,1550,628,128,30.7,27.4,0,181.6,3.1
7,1555,606,127,30.7,27.6,0,178,3.2
7,1600,603,130,30.7,28.1,0,184.2,3.1
7,1605,561,125,30.7,28.4,0,195.9,3.1
7,1610,539,117,30.7,28.7,0,174,3.2
7,1615,527,110,30.4,29.3,0,181,3.2
7,1620,530,112,30.3,29.1,0,169.8,3.3
7,1625,518,110,30.3,29.6,0,171.4,3.2
7,1630,502,108,30.3,29.4,0,172.9,3.2
7,1635,533,107,30.5,29.4,0,177.8,3.2
7,1640,510,99,30.3,29.4,0,176.1,3.4
7,1645,475,95,30.5,29,0,174.9,3.3
7,1650,476,95,30.3,29.3,0,172.7,3.3
7,1655,475,95,30.2,30.3,0,177.5,3
7,1700,433,90,30.1,30.3,0,168.7,3.1
7,1705,423,88,30.3,30.9,0,166.4,3.1
7,1710,425,88,29.9,31.7,0,175.6,2.9
7,1715,398,87,29.8,32,0,177,2.9
7,1720,376,83,29.7,32.6,0,177.2,2.9
7,1725,358,81,29.6,32.5,0,176.3,2.8
7,1730,342,79,29.5,33.8,0,171.9,2.6
7,1735,331,77,29.4,34.3,0,172,2.6
7,1740,305,74,29.3,33.7,0,170,2.6
7,1745,293,74,29.2,34.6,0,172.5,2.6
7,1750,285,73,29,34.7,0.01,176.2,2.7
7,1755,266,72,28.9,35.4,0,173.6,2.6
7,1800,244,70,28.8,36.5,0,182.2,2.6
7,1805,239,68,28.6,37.1,0,171.8,2.6
7,1810,225,66,28.5,37.1,0,186.1,2.6
7,1815,216,65,28.7,36.7,0,189.7,2.5
7,1820,207,64,28.5,37.1,0,191.8,2.4
7,1825,200,64,28.5,37.6,0,186.1,2.2
7,1830,188,63,28.2,37.9,0,183.5,2.2
7,1835,175,62,28.1,38.1,0,177.5,2.2
7,1840,161,59,28,38.3,0,176.7,2.3
7,1845,152,56,27.9,38.5,0,173.8,2.3
7,1850,138,51,27.7,39.4,0,174.1,2.2
7,1855,122,46,27.4,39.8,0,173.2,2.3
7,1900,114,42,27.2,40,0,176,2.3
7,1905,103,39,27,40.1,0,177.5,2.2
7,1910,92,36,26.9,41,0,181,2.3
7,1915,82,34,26.6,41.7,0,184,2.3
7,1920,72,31,26.3,42.6,0,186.5,2.4
7,1925,59,29,26.1,43,0,186.2,2.5
7,1930,50,26,25.9,43.3,0,194.6,2.5
7,1935,40,23,25.7,43.6,0,203.5,2.4
7,1940,32,20,25.6,44,0,195,2.4
7,1945,24,17,25.3,44.3,0,204.2,2.4
7,1950,19,15,25,45.1,0,196.7,2.5
7,1955,13,11,24.8,45.1,0,193.2,2.4
7,2000,9,9,24.7,45.1,0,206.5,2.4
7,2005,6,6,24.7,45.7,0,208.9,2.4
7,2010,4,5,24.3,46.6,0.05,206,2.4
7,2015,3,3,23.9,48.4,0.12,210.1,2.3
7,2020,1,2,23.4,49.7,0.02,214,2.3
7,2025,1,1,23.3,50,0,226.2,2.3
7,2030,0,0,23.2,50.1,0,226.6,2.2
7,2035,0,0,23.2,50.3,0,226.6,2.2
7,2040,0,0,23,50.8,0,225.2,2.3
7,2045,0,0,22.3,51.7,0,219.3,2.2
7,2050,0,0,22.5,52.3,0,191.1,2.1
7,2055,0,0,22.4,51.7,0,193.2,2.1
7,2100,0,0,22.1,52.6,0,196.5,2
7,2105,0,0,21.8,54,0,202.6,1.9
7,2110,0,0,21.7,55.1,0,223.8,1.9
7,2115,0,0,21.5,55.2,0,224.1,1.9
7,2120,0,0,21.1,55.9,0,232.1,1.9
7,2125,0,0,21.1,56,0,245.8,2
7,2130,0,0,20.8,56.9,0,225.4,2.1
7,2135,0,0,20.4,58.2,0,215.1,2.2
7,2140,0,0,20.6,58.4,0,225.1,2.1
7,2145,0,0,20.3,58.9,0,211.1,2.1
7,2150,0,0,20.2,59.1,0,212.3,2.2
7,2155,0,0,20.2,59.2,0,211.9,2.2
7,2200,0,0,19.9,58.9,0,209,2.2
7,2205,0,0,20.2,58.7,0,211,2.4
7,2210,0,0,20,59.9,0,224.5,2.2
7,2215,0,0,19.9,60.2,0,223.6,2.1
7,2220,0,0,19.9,59.9,0,231.6,2.2
7,2225,0,0,19.8,60.8,0,226.8,2.1
7,2230,0,0,19.7,60.5,0,213.9,2.1
7,2235,0,0,19.8,59.6,0,223.1,2.2
7,2240,0,0,19.8,60.3,0,214.9,2.1
7,2245,0,0,19.5,60.9,0,233.1,2.1
7,2250,0,0,19.5,60.5,0,225.4,2.3
7,2255,0,0,19.4,60.4,0,229.2,2.2
7,2300,0,0,19.1,59.7,0,240.9,2.2
7,2305,0,0,19.5,59.9,0,233.3,2.2
7,2310,0,0,19.2,60.7,0,237.5,2.2
7,2315,0,0,19.1,61.6,0,214.8,2.2
7,2320,0,0,19,61.7,0,212.4,2.2
7,2325,0,0,18.8,62.2,0,225.4,2.1
7,2330,0,0,18.8,62.4,0,219.1,2
7,2335,0,0,18.6,63.2,0,207.6,1.9
7,2340,0,0,18.4,63.7,0,220.5,2
7,2345,0,0,17.9,65.5,0,218.7,1.8
7,2350,0,0,17.8,66.8,0,230.7,1.7
7,2355,0,0,17.9,67.2,0,232.5,1.8
7,2400,0,0,17.7,66,0,223.3,2
8,5,0,0,13.4,63,0,237.6,1.7
8,10,0,0,13.4,63,0,210.4,1.9
8,15,0,0,13.3,62.7,0,225.5,1.9
8,20,0,0,13.1,63.4,0,232.8,1.9
8,25,0,0,13.1,63.7,0,218.4,1.9
8,30,0,0,13.1,63.9,0,247.8,1.9
8,35,0,0,13.1,64,0,236.4,1.8
8,40,0,0,13.1,64,0,251.8,2
8,45,0,0,13,64,0,229.7,1.9
8,50,0,0,13.3,63.2,0,248.5,2
8,55,0,0,13.1,63.8,0,244.7,2.1
8,100,0,0,12.7,63.7,0,243,2
8,105,0,0,12.8,64.2,0,211.6,2
8,110,0,0,12.8,63.9,0,211.7,2
8,115,0,0,12.8,64.7,0,209.3,2.1
8,120,0,0,12.7,64.6,0,230,2.2
8,125,0,0,12.9,64.2,0,241.3,2.2
8,130,0,0,12.8,64.4,0,233.4,2.2
8,135,0,0,12.8,64.5,0,245.7,2.1
8,140,0,0,12.6,64.9,0,247.1,2
8,145,0,0,12.5,64.5,0,247.6,2
8,150,0,0,12.3,65.4,0,256.2,2.1
8,155,0,0,12,65.6,0,255.3,2
8,200,0,0,12.1,66.3,0,264.4,2
8,205,0,0,12,67.1,0,271.9,2.1
8,210,0,0,12,66.9,0.01,229.3,2
8,215,0,0,11.8,68,0,232.4,1.9
8,220,0,0,11.8,68.3,0,229.6,1.8
8,225,0,0,11.8,68.3,0.01,248.1,1.9
8,230,0,0,11.8,68.2,0.01,237.9,2
8,235,0,0,11.7,68.6,0.01,227.3,1.9
8,240,0,0,11.6,68.9,0.01,228.7,1.9
8,245,0,0,11.4,69.8,0.02,239,1.8
8,250,0,0,11.2,70.5,0.02,256.8,1.8
8,255,0,0,11.2,70.2,0.01,266,1.8
8,300,0,0,11.3,69.5,0.01,241,1.9
8,305,0,0,11,70.2,0,247.3,1.9
8,310,0,0,11.2,70.3,0,253.1,1.9
8,315,0,0,11,71,0,248.4,1.9
8,320,0,0,10.9,71.3,0,252.7,1.9
8,325,0,0,10.9,70.8,0,250.6,1.8
8,330,0,0,10.9,70.3,0,236.8,1.8
8,335,0,0,11,70.4,0,244.5,1.9
8,340,0,0,10.9,71,0,240.3,1.9
8,345,0,0,10.7,71.6,0,253.7,1.9
8,350,0,0,10.7,71.7,0,216.1,1.9
8,355,0,0,10.7,71.4,0,196.6,1.9
8,400,0,0,10.5,72.2,0,209.6,1.8
8,405,0,0,10.4,72,0,226.4,1.9
8,410,0,0,10.4,71.7,0,232.4,1.8
8,415,0,0,10.4,70.9,0,239.9,1.9
8,420,0,0,10.5,71,0.01,230,1.8
8,425,0,0,10.4,71.2,0,218.7,1.8
8,430,0,0,10,71.8,0,264.9,1.9
8,435,0,0,10.3,71.9,0,245.6,1.9
8,440,0,0,10,71.9,0,223.5,1.9
8,445,0,0,10.3,72.1,0,239.7,1.7
8,450,0,0,10.3,71.8,0,236.4,1.8
8,455,0,0,9.7,73,0,238.4,1.7
8,500,0,0,9.8,73.2,0,202.2,1.7
8,505,0,0,9.9,73,0,209.5,1.7
8,510,0,0,9.8,73.2,0,213.3,1.7
8,515,0,0,9.8,72.9,0,208.6,1.8
8,520,0,0,9.8,73,0,221.3,1.7
8,525,1,1,9.8,72.8,0,200,1.8
8,530,2,1,9.7,73.1,0,181.7,1.7
8,535,3,3,9.7,73,0,195.5,1.7
8,540,5,4,9.7,73.1,0,211.7,1.8
8,545,8,7,9.7,73.1,0,202.5,1.8
